#This file is separated into three sections, each titled starting with a "#".
#The first are general spelling variants that need to be altered in CCH to match the eFlora variants
#Others are names that will likely be adopted by the eFlora in the future because the accepted spelling is not official
#according to the international code.
#The second section are name variant with and without hypens. Many compound names with hypens are no longer accepted by the international code.
#The last section are names where the suffix has changed due to a change in the recognition of a genus name gender (for example Nama demissum ==> Nama demissa)

#Format: orthographic variant[tab]accepted name[tab]where orthographic used (optional if known)
#nothospecies variants
Nuphar luteum subsp. macrophyllum	Nuphar lutea subsp. macrophylla	TROPICOS
Nuphar luteum subsp. orbiculatum	Nuphar lutea subsp. orbiculata	TROPICOS
Nuphar luteum subsp. ozarkanum	Nuphar lutea subsp. ozarkana	TROPICOS
Nuphar luteum subsp. polysepalum	Nuphar lutea subsp. polysepala
Nuphar luteum subsp. polysepalum	Nuphar lutea subsp. polysepala	TROPICOS
Nuphar luteum subsp. pumilum	Nuphar lutea subsp. pumila	TROPICOS
Nuphar luteum subsp. sagittifolium	Nuphar lutea subsp. sagittifolia	TROPICOS
Nuphar luteum subsp. ulvaceum	Nuphar lutea subsp. ulvacea	TROPICOS
Nuphar luteum subsp. variegatum	Nuphar lutea subsp. variegata	TROPICOS
Nuphar luteum var. luteum	Nuphar lutea var. lutea	TROPICOS
Nuphar luteum var. pumilum	Nuphar lutea var. pumila	TROPICOS
Nuphar polysepalum	Nuphar polysepala
Oncosiphon piluliferum	Oncosiphon pilulifer
Oreobroma congdoni	Oreobroma congdonii
Orobanche ludoviciana var. latilobus	Orobanche ludoviciana var. latiloba	
Orthocarpus copelandi	Orthocarpus copelandii
Orthocarpus copelandi var. copelandi	Orthocarpus copelandii var. copelandii
Orthocarpus copelandi var. cryptanthus	Orthocarpus copelandii var. cryptanthus
Orthocarpus cuspidatus subsp. copelandi	Orthocarpus cuspidatus subsp. copelandii
Oxycoccus oxycoccus	Oxycoccus oxycoccos	TROPICOS
Panax papyriferus	Panax papyrifer
Panicum capillare subsp. hillmani	Panicum capillare subsp. hillmanii
Panicum hillmani	Panicum hillmanii
Parosela californica var. simplifolia	Parosela californica var. simplicifolia
Parvisedum congdoni	Parvisedum congdonii
Pediocactus johnsoni	Pediocactus johnsonii
Penstemon bryantae	Penstemon bryantiae
Penstemon eatoni	Penstemon eatonii
Penstemon eatoni subsp. eatoni	Penstemon eatonii subsp. eatonii
Penstemon eatoni subsp. undosus	Penstemon eatonii subsp. undosus
Penstemon eatoni var. eatoni	Penstemon eatonii var. eatonii
Penstemon eatoni var. undosus	Penstemon eatonii var. undosus
Pentagramma maxoni	Pentagramma maxonii
Pentagramma triangularis subsp. maxoni	Pentagramma triangularis subsp. maxonii
Perideridia lemmoni	Perideridia lemmonii
Petalostemon searlsae	Petalostemon searlsiae
Petasites palmata	Petasites palmatus	TROPICOS
Petrophyton acuminatum	Petrophytum acuminatum
Petrophyton caespitosum	Petrophytum caespitosum
Petrophyton caespitosum subsp. acuminatum	Petrophytum caespitosum subsp. acuminatum
Petrophyton caespitosum subsp. caespitosum	Petrophytum caespitosum subsp. caespitosum
Petrophyton caespitosum var. caespitosum	Petrophytum caespitosum var. caespitosum
Petrophyton caespitosum var. elatius	Petrophytum caespitosum var. elatius
Petrophyton cinerascens	Petrophytum cinerascens
Petrophyton elatius	Petrophytum elatius
Petrophyton hendersonii	Petrophytum hendersonii
Phaca wootoni	Phaca wootonii
Phacelia hardhamae	Phacelia hardhamiae
Phacelia rattani	Phacelia rattanii
Phaeostoma mildredae	Phaeostoma mildrediae
Phalaris lemmoni	Phalaris lemmonii
Philibertella hartwegi	Philibertella hartwegii
Pityopus californica	Pityopus californicus	SMASCH;JM;CP
Pityrogramma triangularis var. maxoni	Pityrogramma triangularis var. maxonii
Plagiobothrys austinae	Plagiobothrys austiniae
Planodes virginicum	Planodes virginica	
Platycodon grandiflorum	Platycodon grandiflorus	TROPICOS
Platycodon grandiflorum var. grandiflorum	Platycodon grandiflorus var. grandiflorum	TROPICOS
Platycodon grandiflorum var. mariesii	Platycodon grandiflorus var. mariesii	TROPICOS
Poa hanseni	Poa hansenii
Poa lemmoni	Poa lemmonii
Poa pringlei var. hanseni	Poa pringlei var. hansenii
Pogogyne abramsi	Pogogyne abramsii
Polygala cornuta var. fishae	Polygala cornuta var. fishiae
Polygonum davisae	Polygonum davisiae
Potentilla egedii	Potentilla egedei
Potentilla egedii var. egedii	Potentilla egedei var. egedei
Potentilla egedii var. grandis	Potentilla egedei var. grandis
Potentilla glandulosa subsp. hanseni	Potentilla glandulosa subsp. hansenii
Potentilla hanseni	Potentilla hansenii
Potentilla tilingi	Potentilla tilingii
Primula clevelandi	Primula clevelandii
Primula clevelandi var. clevelandi	Primula clevelandii var. clevelandii
Primula clevelandi var. insularis	Primula clevelandii var. insularis
Primula clevelandi var. patula	Primula clevelandii var. patula
Primula hendersoni	Primula hendersonii
Proboscidea altheaefolia	Proboscidea altheifolia
Prunus andersoni	Prunus andersonii
Prunus ilicifolia subsp. lyoni	Prunus ilicifolia subsp. lyonii
Prunus lyoni	Prunus lyonii
Pseudobahia heermanni	Pseudobahia heermannii
Psorothamnus arborescens var. simplifolius	Psorothamnus arborescens var. simplicifolius	
Puccinellia lemmoni	Puccinellia lemmonii
Purshia mexicana var. stansburiana	Purshia mexicana var. stansburyana
Purshia stansburiana	Purshia stansburyana
Quercus chrysolepis f. hanseni	Quercus chrysolepis f. hansenii
Quercus chrysolepis var. hanseni	Quercus chrysolepis var. hansenii
Quercus dumosa var. kinselae	Quercus dumosa var. kinseliae
Quercus engelmanni	Quercus engelmannii
Quercus vaccinifolia	Quercus vacciniifolia	FNA; JM
Quercus wislizenii	Quercus wislizeni	FNA
Quercus wislizenii subsp. frutescens	Quercus wislizeni subsp. frutescens
Quercus wislizenii subsp. wislizenii	Quercus wislizeni subsp. wislizeni
Quercus wislizenii var. frutescens	Quercus wislizeni var. frutescens
Quercus wislizenii var. wislizenii	Quercus wislizeni var. wislizeni
Ranunculus alismifolius var. hartwegi	Ranunculus alismifolius var. hartwegii
Ranunculus occidentalis var. rattani	Ranunculus occidentalis var. rattanii
Ribes amarum var. hoffmanni	Ribes amarum var. hoffmannii
Ribes congdoni	Ribes congdonii
Ribes velutinum var. congdoni	Ribes velutinum var. congdonii
Rorippa columbae	Rorippa columbiae
Rorippa gambeli	Rorippa gambelii
Rorippa gambelli	Rorippa gambelii
Rorippa gambellii	Rorippa gambelii
Sagittaria sanfordi	Sagittaria sanfordii
Salix austinae	Salix austiniae
Salix cordata subsp. mackenziana	Salix cordata subsp. mackenzieana
Salix cordata var. mackenziana	Salix cordata var. mackenzieana
Salix cordata var. watsoni	Salix cordata var. watsonii
Salix eastwoodae	Salix eastwoodiae
Salix eriocephala subsp. mackenziana	Salix eriocephala subsp. mackenzieana
Salix eriocephala var. mackenziana	Salix eriocephala var. mackenzieana
Salix eriocephala var. watsoni	Salix eriocephala var. watsonii
Salix gooddingi	Salix gooddingii
Salix gooddingi var. gooddingi	Salix gooddingii var. gooddingii
Salix gooddingi var. variabilis	Salix gooddingii var. variabilis
Salix jepsoni	Salix jepsonii
Salix lasiandra var. abramsi	Salix lasiandra var. abramsii
Salix lemmoni	Salix lemmonii
Salix lemmoni var. austinae	Salix lemmonii var. austiniae
Salix lemmoni var. austiniae	Salix lemmonii var. austiniae
Salix lemmoni var. lemmoni	Salix lemmonii var. lemmonii
Salix lemmoni var. macrostachya	Salix lemmonii var. macrostachya
Salix lemmoni var. melanolepis	Salix lemmonii var. melanolepis
Salix lemmoni var. sphaerostachya	Salix lemmonii var. sphaerostachya
Salix lutea var. watsoni	Salix lutea var. watsonii
Salix mackenziana	Salix mackenzieana
Salix rigida subsp. mackenziana	Salix rigida subsp. mackenzieana
Salix rigida subsp. watsoni	Salix rigida subsp. watsonii
Salix rigida var. mackenziana	Salix rigida var. mackenzieana
Salix rigida var. watsoni	Salix rigida var. watsonii
Salix watsoni	Salix watsonii
Salvia brandegei	Salvia brandegeei
Salvia columbarae	Salvia columbariae
Salvia greatai	Salvia greatae
Salvia lemmoni	Salvia lemmonii
Sanvitalia aberti	Sanvitalia abertii
Sarcostemma cynanchoides subsp. hartwegi	Sarcostemma cynanchoides subsp. hartwegii
Sclerocactus johnsoni	Sclerocactus johnsonii
Scripus congdoni	Scirpus congdonii
Scutellaria austinae	Scutellaria austiniae
Sedella congdoni	Sedella congdonii
Sedella pumila var. congdoni	Sedella pumila var. congdonii
Sedum blochmanae	Sedum blochmaniae
Sedum congdoni	Sedum congdonii
Sedum pumilum var. congdoni	Sedum pumilum var. congdonii
Sedum roseum	Sedum rosea
Selaginella hanseni	Selaginella hansenii
Selaginella watsoni	Selaginella watsonii
Senecio austinae	Senecio austiniae
Senecio blochmanae	Senecio blochmaniae
Senecio flocciferus	Senecio floccifer
Senecio lyoni	Senecio lyonii
Senecio millikeni	Senecio millikenii
Sideranthus gooddingi	Sideranthus gooddingii
Silene laciniata subsp. brandegei	Silene laciniata subsp. brandegeei
Silene watsoni	Silene watsonii
Smithiastrum wilkinsiana	Smithiastrum wilkinsianum
Spergularia bocconei	Spergularia bocconi
Spergularia bocconii	Spergularia bocconi
Spergularia clevelandi	Spergularia clevelandii
Sphaeralcea davidsoni	Sphaeralcea davidsonii
Sphaeralcea orcutti	Sphaeralcea orcuttii
Stipa mauritanicus	Stipa mauritanica
Stipa pringlei var. lemmoni	Stipa pringlei var. lemmonii
Streptanthus coulteri var. lemmoni	Streptanthus coulteri var. lemmonii
Streptanthus lemmoni	Streptanthus lemmonii
Streptanthus longisiliqus	Streptanthus longisiliquus	CNPS
Stylocline gnaphalioides	Stylocline gnaphaloides	JM
Swertia eastwoodae	Swertia eastwoodiae
Symphoricarpos austinae	Symphoricarpos austiniae
Symphyotrichum greatai	Symphyotrichum greatae
Symphyotrichum greatei	Symphyotrichum greatae
Syntrichopappus lemmoni	Syntrichopappus lemmonii
Syrmatium haydoni	Syrmatium haydonii
Syrmatium heermanni	Syrmatium heermannii
Tetradium danielli	Tetradium daniellii
Tetrapanax papyriferum	Tetrapanax papyrifer
Tetrapanax papyriferus	Tetrapanax papyrifer
Trifolium hanseni	Trifolium hansenii
Triglochin concinnum	Triglochin concinna	
Triglochin concinnum var. concinnum	Triglochin concinna var. concinna	
Triglochin concinnum var. debile	Triglochin concinna var. debilis	
Triglochin maritimum	Triglochin maritima
Triglochin palustre	Triglochin palustris	
Triglochin striatum	Triglochin striata	
Trisetum congdoni	Trisetum congdonii
Trisetum spicatum subsp. congdoni	Trisetum spicatum subsp. congdonii
Trisetum spicatum var. congdoni	Trisetum spicatum var. congdonii
Ulex europaea	Ulex europaeus
Uropappus clevelandi	Uropappus clevelandii
Uropappus lindleyi var. clevelandi	Uropappus lindleyi var. clevelandii
Uva-Ursi pechoensis	Uva-ursi pechoensis
Uva-Ursi manzanita	Uva-ursi manzanita
Veratrum viride var. eschscholtzii	Veratrum viride var. eschscholzianum	ICPN
Veronica copelandi	Veronica copelandii
Vicia durbrowi	Vicia durbrowii	TROPICOS
Vicia monanthos	Vicia monantha	TROPICOS
Viola langsdorfii	Viola langsdorffii
Vulpia microstachya	Vulpia microstachys
Vulpia microstachya var. ciliata	Vulpia microstachys var. ciliata
Vulpia microstachya var. confusa	Vulpia microstachys var. confusa
Vulpia microstachya var. microstachya	Vulpia microstachys var. microstachys
Vulpia microstachya var. pauciflora	Vulpia microstachys var. pauciflora
Vulpia eastwoodae	Vulpia eastwoodiae
Xylosma congestum	Xylosma congesta	TROPICOS
Zanthoxylum danielli	Zanthoxylum daniellii
Zauschneria eastwoodae	Zauschneria eastwoodiae
Acacia bancroftii	Acacia bancrofti
Acacia maideni	Acacia maidenii
Acacia podalyriaefolia	Acacia podalyriifolia
Acacia subcoerula	Acacia subcaerulea
Ageratina urticaefolium	Ageratina urticifolium
Agoseris grandiflora var. plebeja	Agoseris grandiflora var. plebeia
Anagallis monellii	Anagallis monelli
Anagallis monellii var. willmoreana	Anagallis monelli var. willmoreana
Callistemon citrina	Callistemon citrinus
Calytrix sullivani	Calytrix sullivanii
Passiflora pfordti	Passiflora pfordtii
Quercus kelloggi	Quercus kelloggii
Scirpus tabernaemontanii	Scirpus tabernaemontani
Syzygium cuminii	Syzygium cumini
Thunbergia gibsoni	Thunbergia gibsonii
Malus prunifolia var. rinkii	Malus prunifolia var. rinki
Hackelia rattani	Hackelia rattanii
Impatiens sultani	Impatiens sultanii
Buxus harlandi	Buxus harlandii
Echinocereus scheerii	Echinocereus scheeri
Eucalyptus macarthuri	Eucalyptus macarthurii
Eucalyptus risdoni	Eucalyptus risdonii
Euphorbia durani	Euphorbia duranii
Eucalyptus lane-poolei	Eucalyptus lanepoolei
Eucalyptus stricklandi	Eucalyptus stricklandii
Ipomoea burmannii	Ipomoea burmanni
Ipomoea leari	Ipomoea learii
Iresine lindeni	Iresine lindenii
Stigmaphyllon emarginata	Stigmaphyllon emarginatum
Streptopus amplexifolius var. americanum	Streptopus amplexifolius var. americanus
Ribes divaricatum var. ierme	Ribes divaricatum var. inerme
Ribes divaricatum var. klamathence	Ribes divaricatum var. klamathense
Pseudopanax chathamica	Pseudopanax chathamicus
Pseudopanax crassifolium var. trifolialatum	Pseudopanax crassifolius var. trifoliolatus
Potamogeton diversifolium	Potamogeton diversifolius
Maianthemum racemosa	Maianthemum racemosum
Isopogon rosea	Isopogon roseus
Iochroma coccineum	Iochroma coccinea
Hibiscus odorata	Hibiscus odoratus
Hakea elliptica	Hakea ellipticum
Eucalyptus calophyllus	Eucalyptus calophylla
Erigeron hartwegi	Erigeron hartwegii
Epilobium canum subsp. latifolia	Epilobium canum subsp. latifolium
Dierama pulcherrima	Dierama pulcherrimum
Dichelostemma pulchellum var. pauciflora	Dichelostemma pulchellum var. pauciflorum
Chorizema cordata	Chorizema cordatum
Allium cepa var. bulbifera	Allium cepa var. bulbiferum
